,index,id,imdb_id,title,type,genres,production_countries,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
11334,11334,tm35910,tt1139800,The Girl from Monaco,MOVIE,drama,FR,2008.0,95.0,5.8,2149.0,7.534,4.9
11335,11335,tm35910,tt1139800,The Girl from Monaco,MOVIE,european,FR,2008.0,95.0,5.8,2149.0,7.534,4.9
11336,11336,tm359100,tt5510210,Friends Don't Let Friends,MOVIE,horror,US,2017.0,82.0,3.0,204.0,0.834,3.3
11337,11337,tm359100,tt5510210,Friends Don't Let Friends,MOVIE,thriller,US,2017.0,82.0,3.0,204.0,0.834,3.3
11338,11338,tm359215,tt6559576,Selfie Dad,MOVIE,comedy,US,2020.0,97.0,4.2,299.0,2.842,6.7
11339,11339,tm359215,tt6559576,Selfie Dad,MOVIE,family,US,2020.0,97.0,4.2,299.0,2.842,6.7
11340,11340,tm359222,tt5569344,Tarnation,MOVIE,comedy,AU,2017.0,90.0,3.4,357.0,3.16,5.1
11341,11341,tm359222,tt5569344,Tarnation,MOVIE,horror,AU,2017.0,90.0,3.4,357.0,3.16,5.1
11342,11342,tm35941,tt1194606,Murder.com,MOVIE,crime,TC,2008.0,85.0,3.5,534.0,1.572,5.3
11343,11343,tm35941,tt1194606,Murder.com,MOVIE,drama,TC,2008.0,85.0,3.5,534.0,1.572,5.3
11344,11344,tm35941,tt1194606,Murder.com,MOVIE,european,TC,2008.0,85.0,3.5,534.0,1.572,5.3
11345,11345,tm35941,tt1194606,Murder.com,MOVIE,thriller,TC,2008.0,85.0,3.5,534.0,1.572,5.3
11346,11346,tm359564,tt2238758,Kaufman's Game,MOVIE,crime,GB,2017.0,90.0,3.9,130.0,1.7990000000000002,5.5
11347,11347,tm359564,tt2238758,Kaufman's Game,MOVIE,thriller,GB,2017.0,90.0,3.9,130.0,1.7990000000000002,5.5
11348,11348,tm359693,tt4319382,Flesh,MOVIE,action,US,2017.0,97.0,4.7,12.0,1.128,1.5
11349,11349,tm359693,tt4319382,Flesh,MOVIE,thriller,US,2017.0,97.0,4.7,12.0,1.128,1.5
11350,11350,tm35974,tt1440379,Virginia,MOVIE,drama,US,2010.0,111.0,5.4,2198.0,4.614,5.5
11351,11351,tm359746,tt5898630,Avenge the Crows,MOVIE,crime,US,2017.0,96.0,5.1,358.0,7.322,6.1
11352,11352,tm359746,tt5898630,Avenge the Crows,MOVIE,drama,US,2017.0,96.0,5.1,358.0,7.322,6.1
11353,11353,tm359746,tt5898630,Avenge the Crows,MOVIE,thriller,US,2017.0,96.0,5.1,358.0,7.322,6.1
11354,11354,tm35975,tt0907674,Amal,MOVIE,drama,CA,2007.0,101.0,7.5,2151.0,2.108,7.6
11355,11355,tm35975,tt0907674,Amal,MOVIE,drama,IN,2007.0,101.0,7.5,2151.0,2.108,7.6
11356,11356,tm359767,tt6157970,Wheely,MOVIE,animation,MY,2018.0,90.0,4.1,646.0,7.586,5.9
11357,11357,tm359767,tt6157970,Wheely,MOVIE,comedy,MY,2018.0,90.0,4.1,646.0,7.586,5.9
11358,11358,tm359767,tt6157970,Wheely,MOVIE,family,MY,2018.0,90.0,4.1,646.0,7.586,5.9
11359,11359,tm359912,tt2147489,Reunited,MOVIE,drama,US,2016.0,85.0,5.6,19.0,0.8400000000000001,5.0
11360,11360,tm359912,tt2147489,Reunited,MOVIE,family,US,2016.0,85.0,5.6,19.0,0.8400000000000001,5.0
11361,11361,tm359912,tt2147489,Reunited,MOVIE,romance,US,2016.0,85.0,5.6,19.0,0.8400000000000001,5.0
11362,11362,tm359931,tt8631800,Up North,MOVIE,drama,NG,2017.0,10.0,5.4,144.0,0.85,5.5
11363,11363,tm360066,tt7134096,The Rhythm Section,MOVIE,action,ES,2020.0,109.0,5.4,17262.0,21.347,5.6
11364,11364,tm360066,tt7134096,The Rhythm Section,MOVIE,action,GB,2020.0,109.0,5.4,17262.0,21.347,5.6
11365,11365,tm360066,tt7134096,The Rhythm Section,MOVIE,action,IE,2020.0,109.0,5.4,17262.0,21.347,5.6
11366,11366,tm360066,tt7134096,The Rhythm Section,MOVIE,action,US,2020.0,109.0,5.4,17262.0,21.347,5.6
11367,11367,tm360066,tt7134096,The Rhythm Section,MOVIE,drama,ES,2020.0,109.0,5.4,17262.0,21.347,5.6
11368,11368,tm360066,tt7134096,The Rhythm Section,MOVIE,drama,GB,2020.0,109.0,5.4,17262.0,21.347,5.6
11369,11369,tm360066,tt7134096,The Rhythm Section,MOVIE,drama,IE,2020.0,109.0,5.4,17262.0,21.347,5.6
11370,11370,tm360066,tt7134096,The Rhythm Section,MOVIE,drama,US,2020.0,109.0,5.4,17262.0,21.347,5.6
11371,11371,tm360066,tt7134096,The Rhythm Section,MOVIE,european,ES,2020.0,109.0,5.4,17262.0,21.347,5.6
11372,11372,tm360066,tt7134096,The Rhythm Section,MOVIE,european,GB,2020.0,109.0,5.4,17262.0,21.347,5.6
11373,11373,tm360066,tt7134096,The Rhythm Section,MOVIE,european,IE,2020.0,109.0,5.4,17262.0,21.347,5.6
11374,11374,tm360066,tt7134096,The Rhythm Section,MOVIE,european,US,2020.0,109.0,5.4,17262.0,21.347,5.6
11375,11375,tm360066,tt7134096,The Rhythm Section,MOVIE,thriller,ES,2020.0,109.0,5.4,17262.0,21.347,5.6
11376,11376,tm360066,tt7134096,The Rhythm Section,MOVIE,thriller,GB,2020.0,109.0,5.4,17262.0,21.347,5.6
11377,11377,tm360066,tt7134096,The Rhythm Section,MOVIE,thriller,IE,2020.0,109.0,5.4,17262.0,21.347,5.6
11378,11378,tm360066,tt7134096,The Rhythm Section,MOVIE,thriller,US,2020.0,109.0,5.4,17262.0,21.347,5.6
11379,11379,tm360269,tt7318752,Guigo Offline,MOVIE,drama,BR,2017.0,52.0,6.5,51.0,1.832,6.5
11380,11380,tm360276,tt6612098,Neville Shah : What Are You Laughing At?,MOVIE,comedy,IN,2017.0,50.0,6.0,173.0,0.6,3.2000000000000006
11381,11381,tm360342,tt4922968,Maximum Impact,MOVIE,action,RU,2017.0,110.0,2.1,957.0,3.834,3.1
11382,11382,tm360342,tt4922968,Maximum Impact,MOVIE,action,US,2017.0,110.0,2.1,957.0,3.834,3.1
11383,11383,tm360342,tt4922968,Maximum Impact,MOVIE,comedy,RU,2017.0,110.0,2.1,957.0,3.834,3.1
11384,11384,tm360342,tt4922968,Maximum Impact,MOVIE,comedy,US,2017.0,110.0,2.1,957.0,3.834,3.1
11385,11385,tm360390,tt6385840,Aravind SA - Madrasi Da,MOVIE,comedy,IN,2017.0,60.0,7.5,323.0,0.749,7.0
11386,11386,tm360397,tt5715066,Mortal,MOVIE,action,GB,2020.0,104.0,5.9,8755.0,21.654,6.5
11387,11387,tm360397,tt5715066,Mortal,MOVIE,action,NO,2020.0,104.0,5.9,8755.0,21.654,6.5
11388,11388,tm360397,tt5715066,Mortal,MOVIE,action,US,2020.0,104.0,5.9,8755.0,21.654,6.5
11389,11389,tm360397,tt5715066,Mortal,MOVIE,drama,GB,2020.0,104.0,5.9,8755.0,21.654,6.5
11390,11390,tm360397,tt5715066,Mortal,MOVIE,drama,NO,2020.0,104.0,5.9,8755.0,21.654,6.5
11391,11391,tm360397,tt5715066,Mortal,MOVIE,drama,US,2020.0,104.0,5.9,8755.0,21.654,6.5
11392,11392,tm360397,tt5715066,Mortal,MOVIE,european,GB,2020.0,104.0,5.9,8755.0,21.654,6.5
11393,11393,tm360397,tt5715066,Mortal,MOVIE,european,NO,2020.0,104.0,5.9,8755.0,21.654,6.5
11394,11394,tm360397,tt5715066,Mortal,MOVIE,european,US,2020.0,104.0,5.9,8755.0,21.654,6.5
11395,11395,tm360397,tt5715066,Mortal,MOVIE,fantasy,GB,2020.0,104.0,5.9,8755.0,21.654,6.5
11396,11396,tm360397,tt5715066,Mortal,MOVIE,fantasy,NO,2020.0,104.0,5.9,8755.0,21.654,6.5
11397,11397,tm360397,tt5715066,Mortal,MOVIE,fantasy,US,2020.0,104.0,5.9,8755.0,21.654,6.5
11398,11398,tm360397,tt5715066,Mortal,MOVIE,thriller,GB,2020.0,104.0,5.9,8755.0,21.654,6.5
11399,11399,tm360397,tt5715066,Mortal,MOVIE,thriller,NO,2020.0,104.0,5.9,8755.0,21.654,6.5
11400,11400,tm360397,tt5715066,Mortal,MOVIE,thriller,US,2020.0,104.0,5.9,8755.0,21.654,6.5
11401,11401,tm360424,tt6340722,After Party,MOVIE,comedy,US,2017.0,79.0,4.1,136.0,1.8959999999999997,4.0
11402,11402,tm360424,tt6340722,After Party,MOVIE,drama,US,2017.0,79.0,4.1,136.0,1.8959999999999997,4.0
11403,11403,tm360424,tt6340722,After Party,MOVIE,romance,US,2017.0,79.0,4.1,136.0,1.8959999999999997,4.0
11404,11404,tm360464,tt5226618,Out of the Wild,MOVIE,drama,US,2017.0,98.0,6.5,399.0,1.777,6.0
11405,11405,tm360464,tt5226618,Out of the Wild,MOVIE,western,US,2017.0,98.0,6.5,399.0,1.777,6.0
11406,11406,tm360523,tt6318238,Stand Up the Musical by Aadar Malik,MOVIE,comedy,IN,2017.0,60.0,7.0,93.0,0.742,7.0
11407,11407,tm3607,tt0036636,Belle of the Yukon,MOVIE,comedy,US,1944.0,83.0,5.2,405.0,2.818,4.3
11408,11408,tm3607,tt0036636,Belle of the Yukon,MOVIE,romance,US,1944.0,83.0,5.2,405.0,2.818,4.3
11409,11409,tm3607,tt0036636,Belle of the Yukon,MOVIE,western,US,1944.0,83.0,5.2,405.0,2.818,4.3
11410,11410,tm360830,tt6611950,"Varun Thakur: Vicky This Side, Varun That Side",MOVIE,comedy,IN,2017.0,50.0,7.2,555.0,0.6,7.6
11411,11411,tm360847,tt6318556,Sorabh Pant : My Dad Thinks He's Funny,MOVIE,comedy,IN,2017.0,60.0,7.2,198.0,0.6,1.0
11412,11412,tm361044,tt7689950,White Rabbit,MOVIE,comedy,US,2018.0,71.0,5.7,356.0,2.381,5.7
11413,11413,tm361044,tt7689950,White Rabbit,MOVIE,drama,US,2018.0,71.0,5.7,356.0,2.381,5.7
11414,11414,tm361047,tt6509058,Nancy,MOVIE,drama,US,2018.0,87.0,6.2,3065.0,5.542,5.7
11415,11415,tm361047,tt6509058,Nancy,MOVIE,thriller,US,2018.0,87.0,6.2,3065.0,5.542,5.7
11416,11416,tm36105,tt2171735,Imaginary Friend,MOVIE,thriller,US,2012.0,99.0,5.6,1115.0,3.68,5.0
11417,11417,tm36119,tt0787498,Not Like Everyone Else,MOVIE,drama,US,2006.0,89.0,6.0,521.0,2.956,4.7
11418,11418,tm361306,tt4034930,Baker's Man,MOVIE,comedy,US,2017.0,75.0,4.4,65.0,3.292,7.0
11419,11419,tm361306,tt4034930,Baker's Man,MOVIE,romance,US,2017.0,75.0,4.4,65.0,3.292,7.0
11420,11420,tm361370,tt0027956,Men of the Plains,MOVIE,action,US,1936.0,62.0,5.1,39.0,0.6,
11421,11421,tm361370,tt0027956,Men of the Plains,MOVIE,romance,US,1936.0,62.0,5.1,39.0,0.6,
11422,11422,tm361370,tt0027956,Men of the Plains,MOVIE,western,US,1936.0,62.0,5.1,39.0,0.6,
11423,11423,tm36140,tt0263725,Me Without You,MOVIE,drama,GB,2001.0,107.0,6.7,4631.0,5.559,6.5
11424,11424,tm361620,tt7543904,On Happiness Road,MOVIE,animation,TW,2018.0,111.0,7.2,648.0,2.439,6.8
11425,11425,tm361620,tt7543904,On Happiness Road,MOVIE,drama,TW,2018.0,111.0,7.2,648.0,2.439,6.8
11426,11426,tm361620,tt7543904,On Happiness Road,MOVIE,family,TW,2018.0,111.0,7.2,648.0,2.439,6.8
11427,11427,tm361620,tt7543904,On Happiness Road,MOVIE,fantasy,TW,2018.0,111.0,7.2,648.0,2.439,6.8
11428,11428,tm361748,tt5657712,I'm Not Here,MOVIE,drama,US,2017.0,81.0,5.5,1503.0,5.732,6.200000000000001
11429,11429,tm361812,tt7627790,Before Your Time,MOVIE,family,US,2017.0,120.0,6.6,108.0,2.495,
11430,11430,tm362049,tt7621886,Christmas in Mississippi,MOVIE,drama,US,2017.0,93.0,6.4,1489.0,6.233,6.2
11431,11431,tm362049,tt7621886,Christmas in Mississippi,MOVIE,romance,US,2017.0,93.0,6.4,1489.0,6.233,6.2
11432,11432,tm362059,tt6212478,American Animals,MOVIE,crime,GB,2018.0,117.0,7.0,43913.0,10.070000000000002,6.8
11433,11433,tm362059,tt6212478,American Animals,MOVIE,crime,US,2018.0,117.0,7.0,43913.0,10.070000000000002,6.8
11434,11434,tm362059,tt6212478,American Animals,MOVIE,documentation,GB,2018.0,117.0,7.0,43913.0,10.070000000000002,6.8
11435,11435,tm362059,tt6212478,American Animals,MOVIE,documentation,US,2018.0,117.0,7.0,43913.0,10.070000000000002,6.8
11436,11436,tm362059,tt6212478,American Animals,MOVIE,drama,GB,2018.0,117.0,7.0,43913.0,10.070000000000002,6.8
11437,11437,tm362059,tt6212478,American Animals,MOVIE,drama,US,2018.0,117.0,7.0,43913.0,10.070000000000002,6.8
11438,11438,tm362059,tt6212478,American Animals,MOVIE,history,GB,2018.0,117.0,7.0,43913.0,10.070000000000002,6.8
11439,11439,tm362059,tt6212478,American Animals,MOVIE,history,US,2018.0,117.0,7.0,43913.0,10.070000000000002,6.8
11440,11440,tm362059,tt6212478,American Animals,MOVIE,thriller,GB,2018.0,117.0,7.0,43913.0,10.070000000000002,6.8
11441,11441,tm362059,tt6212478,American Animals,MOVIE,thriller,US,2018.0,117.0,7.0,43913.0,10.070000000000002,6.8
11442,11442,tm362088,tt5862902,Yardie,MOVIE,crime,GB,2018.0,101.0,5.8,3070.0,4.368,6.1
11443,11443,tm362088,tt5862902,Yardie,MOVIE,drama,GB,2018.0,101.0,5.8,3070.0,4.368,6.1
11444,11444,tm362136,tt7705740,Naomi's Journey,MOVIE,drama,DE,2017.0,92.0,7.0,39.0,0.84,6.0
11445,11445,tm362136,tt7705740,Naomi's Journey,MOVIE,european,DE,2017.0,92.0,7.0,39.0,0.84,6.0
11446,11446,tm3623,tt0037018,Lights of Old Santa Fe,MOVIE,action,US,1944.0,78.0,6.0,209.0,1.7340000000000002,5.700000000000001
11447,11447,tm3623,tt0037018,Lights of Old Santa Fe,MOVIE,comedy,US,1944.0,78.0,6.0,209.0,1.7340000000000002,5.700000000000001
11448,11448,tm3623,tt0037018,Lights of Old Santa Fe,MOVIE,music,US,1944.0,78.0,6.0,209.0,1.7340000000000002,5.700000000000001
11449,11449,tm3623,tt0037018,Lights of Old Santa Fe,MOVIE,romance,US,1944.0,78.0,6.0,209.0,1.7340000000000002,5.700000000000001
11450,11450,tm3623,tt0037018,Lights of Old Santa Fe,MOVIE,western,US,1944.0,78.0,6.0,209.0,1.7340000000000002,5.700000000000001
11451,11451,tm362303,tt6318202,Naveen Richard: Don't Make That Face,MOVIE,comedy,IN,2017.0,56.0,6.2,249.0,0.6,4.0
11452,11452,tm362312,tt7098658,Raazi,MOVIE,action,IN,2018.0,138.0,7.7,29877.0,5.972,7.400000000000001
11453,11453,tm362312,tt7098658,Raazi,MOVIE,drama,IN,2018.0,138.0,7.7,29877.0,5.972,7.400000000000001
11454,11454,tm362312,tt7098658,Raazi,MOVIE,thriller,IN,2018.0,138.0,7.7,29877.0,5.972,7.400000000000001
11455,11455,tm362332,tt6903440,Manikarnika: The Queen of Jhansi,MOVIE,action,IN,2019.0,148.0,6.4,14737.0,3.9,6.9
11456,11456,tm362332,tt6903440,Manikarnika: The Queen of Jhansi,MOVIE,drama,IN,2019.0,148.0,6.4,14737.0,3.9,6.9
11457,11457,tm362332,tt6903440,Manikarnika: The Queen of Jhansi,MOVIE,history,IN,2019.0,148.0,6.4,14737.0,3.9,6.9
11458,11458,tm362362,tt5176832,The Doll,MOVIE,fantasy,US,2017.0,80.0,2.5,472.0,1.548,3.2
11459,11459,tm362362,tt5176832,The Doll,MOVIE,horror,US,2017.0,80.0,2.5,472.0,1.548,3.2
11460,11460,tm362362,tt5176832,The Doll,MOVIE,scifi,US,2017.0,80.0,2.5,472.0,1.548,3.2
11461,11461,tm362362,tt5176832,The Doll,MOVIE,thriller,US,2017.0,80.0,2.5,472.0,1.548,3.2
11462,11462,tm36245,tt0459578,Marilyn Hotchkiss' Ballroom Dancing & Charm School,MOVIE,comedy,US,2005.0,103.0,6.5,3235.0,6.352,5.8
11463,11463,tm36245,tt0459578,Marilyn Hotchkiss' Ballroom Dancing & Charm School,MOVIE,documentation,US,2005.0,103.0,6.5,3235.0,6.352,5.8
11464,11464,tm36245,tt0459578,Marilyn Hotchkiss' Ballroom Dancing & Charm School,MOVIE,drama,US,2005.0,103.0,6.5,3235.0,6.352,5.8
11465,11465,tm36245,tt0459578,Marilyn Hotchkiss' Ballroom Dancing & Charm School,MOVIE,european,US,2005.0,103.0,6.5,3235.0,6.352,5.8
11466,11466,tm36245,tt0459578,Marilyn Hotchkiss' Ballroom Dancing & Charm School,MOVIE,romance,US,2005.0,103.0,6.5,3235.0,6.352,5.8
11467,11467,tm362604,tt5518168,School Spirits,MOVIE,comedy,US,2017.0,88.0,4.3,323.0,6.658,5.0
11468,11468,tm362604,tt5518168,School Spirits,MOVIE,fantasy,US,2017.0,88.0,4.3,323.0,6.658,5.0
11469,11469,tm362604,tt5518168,School Spirits,MOVIE,horror,US,2017.0,88.0,4.3,323.0,6.658,5.0
11470,11470,tm362660,tt5692390,Status Update,MOVIE,comedy,CA,2018.0,106.0,5.799999999999999,5055.0,17.474,7.4
11471,11471,tm362660,tt5692390,Status Update,MOVIE,fantasy,CA,2018.0,106.0,5.799999999999999,5055.0,17.474,7.4
11472,11472,tm362660,tt5692390,Status Update,MOVIE,romance,CA,2018.0,106.0,5.799999999999999,5055.0,17.474,7.4
11473,11473,tm362862,tt0059253,Harlow,MOVIE,drama,US,1965.0,109.0,4.7,226.0,0.687,6.5
11474,11474,tm362909,tt6408696,A Million Happy Nows,MOVIE,drama,US,2017.0,80.0,6.4,411.0,3.992,4.9
11475,11475,tm362909,tt6408696,A Million Happy Nows,MOVIE,romance,US,2017.0,80.0,6.4,411.0,3.992,4.9
11476,11476,tm363069,tt5794732,White Night,MOVIE,comedy,CA,2017.0,87.0,6.8,50.0,0.6,
11477,11477,tm363069,tt5794732,White Night,MOVIE,drama,CA,2017.0,87.0,6.8,50.0,0.6,
11478,11478,tm363107,tt8948208,Foxtrot Six,MOVIE,action,ID,2019.0,114.0,5.5,1297.0,4.625,6.0
11479,11479,tm363107,tt8948208,Foxtrot Six,MOVIE,drama,ID,2019.0,114.0,5.5,1297.0,4.625,6.0
11480,11480,tm363107,tt8948208,Foxtrot Six,MOVIE,scifi,ID,2019.0,114.0,5.5,1297.0,4.625,6.0
11481,11481,tm36315,tt0021374,The Silver Horde,MOVIE,drama,US,1930.0,75.0,5.8,504.0,2.255,5.2
11482,11482,tm36315,tt0021374,The Silver Horde,MOVIE,romance,US,1930.0,75.0,5.8,504.0,2.255,5.2
11483,11483,tm363159,tt7344622,Everything Is Free,MOVIE,comedy,US,2017.0,91.0,5.4,423.0,2.743,7.200000000000001
11484,11484,tm363159,tt7344622,Everything Is Free,MOVIE,drama,US,2017.0,91.0,5.4,423.0,2.743,7.200000000000001
11485,11485,tm363159,tt7344622,Everything Is Free,MOVIE,romance,US,2017.0,91.0,5.4,423.0,2.743,7.200000000000001
11486,11486,tm3632,tt0022821,Discarded Lovers,MOVIE,thriller,US,1932.0,60.0,4.8,117.0,0.6,4.7
11487,11487,tm36331,tt0020405,The Silent Enemy,MOVIE,drama,CA,1930.0,84.0,6.9,238.0,1.959,6.8
11488,11488,tm36331,tt0020405,The Silent Enemy,MOVIE,drama,US,1930.0,84.0,6.9,238.0,1.959,6.8
11489,11489,tm36331,tt0020405,The Silent Enemy,MOVIE,romance,CA,1930.0,84.0,6.9,238.0,1.959,6.8
11490,11490,tm36331,tt0020405,The Silent Enemy,MOVIE,romance,US,1930.0,84.0,6.9,238.0,1.959,6.8
11491,11491,tm363355,tt6096264,Abe & Phil's Last Poker Game,MOVIE,comedy,US,2018.0,85.0,5.6,267.0,1.838,6.9
11492,11492,tm363355,tt6096264,Abe & Phil's Last Poker Game,MOVIE,drama,US,2018.0,85.0,5.6,267.0,1.838,6.9
11493,11493,tm363419,tt6905402,A Boy. A Girl. A Dream,MOVIE,drama,US,2018.0,89.0,4.7,483.0,3.01,6.5
11494,11494,tm363419,tt6905402,A Boy. A Girl. A Dream,MOVIE,romance,US,2018.0,89.0,4.7,483.0,3.01,6.5
11495,11495,tm36352,tt0940642,200 Pounds Beauty,MOVIE,comedy,KR,2006.0,120.0,6.700000000000001,7987.0,20.550999999999995,6.799999999999999
11496,11496,tm36352,tt0940642,200 Pounds Beauty,MOVIE,drama,KR,2006.0,120.0,6.700000000000001,7987.0,20.550999999999995,6.799999999999999
11497,11497,tm36352,tt0940642,200 Pounds Beauty,MOVIE,music,KR,2006.0,120.0,6.700000000000001,7987.0,20.550999999999995,6.799999999999999
11498,11498,tm36352,tt0940642,200 Pounds Beauty,MOVIE,romance,KR,2006.0,120.0,6.700000000000001,7987.0,20.550999999999995,6.799999999999999
11499,11499,tm363531,tt4928814,"You, Me and Him",MOVIE,comedy,GB,2018.0,98.0,6.0,2976.0,3.215,5.8
11500,11500,tm363534,tt5268348,Generation Wealth,MOVIE,documentation,US,2018.0,106.0,6.6,4826.0,8.223,6.6
11501,11501,tm363787,tt3396114,Christmas in the Heartland,MOVIE,family,US,2017.0,90.0,5.9,1414.0,5.892,6.299999999999999
11502,11502,tm363799,tt4351548,Bomb City,MOVIE,crime,US,2017.0,98.0,6.8,7960.0,7.486,7.1
11503,11503,tm363799,tt4351548,Bomb City,MOVIE,drama,US,2017.0,98.0,6.8,7960.0,7.486,7.1
11504,11504,tm363861,tt4247828,Blood Circus,MOVIE,action,US,2017.0,87.0,3.9,165.0,6.518,6.0
11505,11505,tm363861,tt4247828,Blood Circus,MOVIE,thriller,US,2017.0,87.0,3.9,165.0,6.518,6.0
11506,11506,tm363863,tt6588966,Hichki,MOVIE,comedy,IN,2018.0,116.0,7.6,12091.0,10.814,7.6
11507,11507,tm363863,tt6588966,Hichki,MOVIE,drama,IN,2018.0,116.0,7.6,12091.0,10.814,7.6
11508,11508,tm364041,tt6263618,In the Aisles,MOVIE,drama,DE,2018.0,125.0,6.900000000000001,4593.0,5.886,7.0
11509,11509,tm364041,tt6263618,In the Aisles,MOVIE,european,DE,2018.0,125.0,6.900000000000001,4593.0,5.886,7.0
11510,11510,tm364041,tt6263618,In the Aisles,MOVIE,romance,DE,2018.0,125.0,6.900000000000001,4593.0,5.886,7.0
11511,11511,tm364236,tt6982562,Nobody Famous,MOVIE,comedy,CA,2018.0,87.0,4.5,145.0,1.985,6.0
11512,11512,tm364236,tt6982562,Nobody Famous,MOVIE,drama,CA,2018.0,87.0,4.5,145.0,1.985,6.0
11513,11513,tm364279,tt1069262,Pak Pak Pakaak,MOVIE,comedy,IN,2005.0,138.0,7.3,495.0,0.6,8.0
11514,11514,tm364279,tt1069262,Pak Pak Pakaak,MOVIE,drama,IN,2005.0,138.0,7.3,495.0,0.6,8.0
11515,11515,tm364279,tt1069262,Pak Pak Pakaak,MOVIE,family,IN,2005.0,138.0,7.3,495.0,0.6,8.0
11516,11516,tm364285,tt7516778,M.C.A,MOVIE,action,IN,2017.0,143.0,6.0,2309.0,2.148,5.0
11517,11517,tm364285,tt7516778,M.C.A,MOVIE,comedy,IN,2017.0,143.0,6.0,2309.0,2.148,5.0
11518,11518,tm364296,tt5662550,Dead Trigger,MOVIE,action,US,2017.0,92.0,3.2,1160.0,7.372000000000001,3.6
11519,11519,tm364296,tt5662550,Dead Trigger,MOVIE,horror,US,2017.0,92.0,3.2,1160.0,7.372000000000001,3.6
11520,11520,tm364296,tt5662550,Dead Trigger,MOVIE,scifi,US,2017.0,92.0,3.2,1160.0,7.372000000000001,3.6
11521,11521,tm364347,tt4180290,Come Out Fighting,MOVIE,crime,US,2016.0,100.0,7.8,70.0,1.187,
11522,11522,tm364347,tt4180290,Come Out Fighting,MOVIE,drama,US,2016.0,100.0,7.8,70.0,1.187,
11523,11523,tm364347,tt4180290,Come Out Fighting,MOVIE,sport,US,2016.0,100.0,7.8,70.0,1.187,
11524,11524,tm36448,tt0250739,Sister Mary Explains It All,MOVIE,comedy,US,2001.0,77.0,5.7,655.0,2.05,4.5
11525,11525,tm36448,tt0250739,Sister Mary Explains It All,MOVIE,drama,US,2001.0,77.0,5.7,655.0,2.05,4.5
11526,11526,tm364612,tt4471622,Mitwa,MOVIE,romance,IN,2015.0,130.0,6.3,181.0,1.187,7.0
11527,11527,tm36475,tt0248126,Kabhi Khushi Kabhie Gham,MOVIE,drama,IN,2001.0,210.0,7.4,48818.0,8.47,7.9
11528,11528,tm36475,tt0248126,Kabhi Khushi Kabhie Gham,MOVIE,romance,IN,2001.0,210.0,7.4,48818.0,8.47,7.9
11529,11529,tm364770,tt3652978,Scramble,MOVIE,comedy,US,2017.0,104.0,2.8,218.0,3.483,3.9
11530,11530,tm364770,tt3652978,Scramble,MOVIE,crime,US,2017.0,104.0,2.8,218.0,3.483,3.9
11531,11531,tm364774,tt7160286,Natalia Valdebenito: Loudmouth,MOVIE,comedy,CL,2017.0,75.0,5.7,88.0,1.0,6.2
11532,11532,tm364774,tt7160286,Natalia Valdebenito: Loudmouth,MOVIE,comedy,MX,2017.0,75.0,5.7,88.0,1.0,6.2
11533,11533,tm364774,tt7160286,Natalia Valdebenito: Loudmouth,MOVIE,comedy,US,2017.0,75.0,5.7,88.0,1.0,6.2
11534,11534,tm364840,tt2492344,Division 19,MOVIE,action,GB,2017.0,93.0,5.0,2582.0,4.197,5.0
11535,11535,tm364840,tt2492344,Division 19,MOVIE,action,US,2017.0,93.0,5.0,2582.0,4.197,5.0
11536,11536,tm364840,tt2492344,Division 19,MOVIE,scifi,GB,2017.0,93.0,5.0,2582.0,4.197,5.0
11537,11537,tm364840,tt2492344,Division 19,MOVIE,scifi,US,2017.0,93.0,5.0,2582.0,4.197,5.0
11538,11538,tm364840,tt2492344,Division 19,MOVIE,thriller,GB,2017.0,93.0,5.0,2582.0,4.197,5.0
11539,11539,tm364840,tt2492344,Division 19,MOVIE,thriller,US,2017.0,93.0,5.0,2582.0,4.197,5.0
11540,11540,tm3649,tt0037001,Lady in the Death House,MOVIE,crime,US,1944.0,56.0,5.3,367.0,2.054,5.4
11541,11541,tm3649,tt0037001,Lady in the Death House,MOVIE,drama,US,1944.0,56.0,5.3,367.0,2.054,5.4
11542,11542,tm3649,tt0037001,Lady in the Death House,MOVIE,romance,US,1944.0,56.0,5.3,367.0,2.054,5.4
11543,11543,tm364923,tt7850980,Ghajinikanth,MOVIE,comedy,IN,2018.0,147.0,5.5,566.0,1.846,6.6
11544,11544,tm364923,tt7850980,Ghajinikanth,MOVIE,romance,IN,2018.0,147.0,5.5,566.0,1.846,6.6
11545,11545,tm364981,tt4457716,Todo incluido,MOVIE,comedy,DO,2015.0,100.0,3.7999999999999994,41.0,1.3999999999999997,10.0
11546,11546,tm365391,tt4742274,Forest Fairies,MOVIE,family,CA,2015.0,90.0,6.4,102.0,1.763,4.7
11547,11547,tm365391,tt4742274,Forest Fairies,MOVIE,fantasy,CA,2015.0,90.0,6.4,102.0,1.763,4.7
11548,11548,tm365657,tt7786264,Shatru Gate,MOVIE,comedy,XX,2018.0,138.0,6.1,136.0,0.881,
11549,11549,tm365657,tt7786264,Shatru Gate,MOVIE,drama,XX,2018.0,138.0,6.1,136.0,0.881,
11550,11550,tm365657,tt7786264,Shatru Gate,MOVIE,romance,XX,2018.0,138.0,6.1,136.0,0.881,
11551,11551,tm365757,tt3847642,Kill Order,MOVIE,action,CA,2017.0,77.0,4.1,1612.0,6.435,5.4
